Date;Filière;Valeur (GW)
27/05/2021;Consommation brute;40,56839256
28/05/2021;Consommation brute;38,15925906
29/05/2021;Consommation brute;43,86759798
30/05/2021;Consommation brute;45,21393104
31/05/2021;Consommation brute;45,48745629
01/06/2021;Consommation brute;45,75098079
02/06/2021;Consommation brute;45,13897204
03/06/2021;Consommation brute;40,04723738
04/06/2021;Consommation brute;38,12851127
05/06/2021;Consommation brute;44,52094594
06/06/2021;Consommation brute;45,62835679
07/06/2021;Consommation brute;46,03545104
08/06/2021;Consommation brute;46,31669081
09/06/2021;Consommation brute;46,00733296
10/06/2021;Consommation brute;41,12689494
11/06/2021;Consommation brute;38,9053269
12/06/2021;Consommation brute;46,10666138
13/06/2021;Consommation brute;47,60954758
14/06/2021;Consommation brute;48,18120163
15/06/2021;Consommation brute;47,39971083
16/06/2021;Consommation brute;46,26781319
17/06/2021;Consommation brute;41,39749788
18/06/2021;Consommation brute;38,64119296
19/06/2021;Consommation brute;44,95153846
20/06/2021;Consommation brute;45,7505801
21/06/2021;Consommation brute;45,90581548
22/06/2021;Consommation brute;45,66992585
23/06/2021;Consommation brute;45,08358233
24/06/2021;Consommation brute;40,49778763
25/06/2021;Consommation brute;38,64700038
26/06/2021;Consommation brute;44,86744254
27/06/2021;Consommation brute;45,81583758
28/06/2021;Consommation brute;45,90246204
29/06/2021;Consommation brute;46,29106519
30/06/2021;Consommation brute;46,23202288
01/07/2021;Consommation brute;41,14478346
02/07/2021;Consommation brute;38,76327554
03/07/2021;Consommation brute;45,35627488
04/07/2021;Consommation brute;46,09322223
05/07/2021;Consommation brute;46,2765919
06/07/2021;Consommation brute;46,23677746
07/07/2021;Consommation brute;45,85311529
08/07/2021;Consommation brute;41,07576423
09/07/2021;Consommation brute;38,94400075
10/07/2021;Consommation brute;45,1679516
11/07/2021;Consommation brute;45,58690744
12/07/2021;Consommation brute;
13/07/2021;Consommation brute;45,12569308
14/07/2021;Consommation brute;40,53811285
15/07/2021;Consommation brute;40,82582642
16/07/2021;Consommation brute;39,00973271
17/07/2021;Consommation brute;46,06314267
18/07/2021;Consommation brute;47,40832817
19/07/2021;Consommation brute;47,76931504
20/07/2021;Consommation brute;47,95064542
21/07/2021;Consommation brute;47,16469123
22/07/2021;Consommation brute;41,43848194
23/07/2021;Consommation brute;39,06051742
24/07/2021;Consommation brute;44,97882898
25/07/2021;Consommation brute;45,98755013
26/07/2021;Consommation brute;45,5221085
27/07/2021;Consommation brute;45,49766085
28/07/2021;Consommation brute;44,28258908
29/07/2021;Consommation brute;39,950248
30/07/2021;Consommation brute;36,97598373
31/07/2021;Consommation brute;41,2348019
01/08/2021;Consommation brute;42,07863119
02/08/2021;Consommation brute;41,88391077
03/08/2021;Consommation brute;41,33150104
04/08/2021;Consommation brute;40,73480456
05/08/2021;Consommation brute;37,46870473
06/08/2021;Consommation brute;35,78494883
07/08/2021;Consommation brute;39,96429925
08/08/2021;Consommation brute;41,2325566
09/08/2021;Consommation brute;42,0997975
10/08/2021;Consommation brute;42,66144846
11/08/2021;Consommation brute;42,86366842
12/08/2021;Consommation brute;40,39706604
13/08/2021;Consommation brute;
14/08/2021;Consommation brute;41,127287
15/08/2021;Consommation brute;37,99471248
16/08/2021;Consommation brute;42,32697085
17/08/2021;Consommation brute;42,51074679
18/08/2021;Consommation brute;42,71138198
19/08/2021;Consommation brute;39,72731669
20/08/2021;Consommation brute;37,74482596
21/08/2021;Consommation brute;43,04187577
22/08/2021;Consommation brute;43,72432119
23/08/2021;Consommation brute;44,11997596
24/08/2021;Consommation brute;44,78680546
25/08/2021;Consommation brute;44,22025365
26/08/2021;Consommation brute;39,90143263
27/08/2021;Consommation brute;38,25194017
28/08/2021;Consommation brute;44,60219642
29/08/2021;Consommation brute;45,9141115
30/08/2021;Consommation brute;46,6759959
31/08/2021;Consommation brute;46,64734335
01/09/2021;Consommation brute;46,1472375
02/09/2021;Consommation brute;41,29860604
03/09/2021;Consommation brute;39,56658419
04/09/2021;Consommation brute;46,29673892
05/09/2021;Consommation brute;47,44787933
06/09/2021;Consommation brute;47,40775325
07/09/2021;Consommation brute;47,10816567
08/09/2021;Consommation brute;46,19445658
09/09/2021;Consommation brute;40,91889281
10/09/2021;Consommation brute;38,94129063
11/09/2021;Consommation brute;45,51256823
12/09/2021;Consommation brute;46,9047035
13/09/2021;Consommation brute;47,00921088
14/09/2021;Consommation brute;46,5370114
15/09/2021;Consommation brute;45,703632
16/09/2021;Consommation brute;40,90820619
17/09/2021;Consommation brute;38,85918658
18/09/2021;Consommation brute;45,15887856
19/09/2021;Consommation brute;46,17017006
20/09/2021;Consommation brute;46,32124421
21/09/2021;Consommation brute;46,45699821
22/09/2021;Consommation brute;45,90191633
23/09/2021;Consommation brute;41,32462698
24/09/2021;Consommation brute;38,80347769
25/09/2021;Consommation brute;45,49048308
26/09/2021;Consommation brute;46,9414324
27/09/2021;Consommation brute;47,15114494
28/09/2021;Consommation brute;47,71831644
29/09/2021;Consommation brute;47,87211458
30/09/2021;Consommation brute;43,0907375
01/10/2021;Consommation brute;41,10227917
02/10/2021;Consommation brute;47,48867917
03/10/2021;Consommation brute;49,11415208
04/10/2021;Consommation brute;50,03441458
05/10/2021;Consommation brute;49,26424167
06/10/2021;Consommation brute;49,28781875
07/10/2021;Consommation brute;44,20597292
08/10/2021;Consommation brute;42,87506667
09/10/2021;Consommation brute;49,7911
10/10/2021;Consommation brute;51,76561667
11/10/2021;Consommation brute;52,0835625
12/10/2021;Consommation brute;53,19771042
13/10/2021;Consommation brute;52,52744792
14/10/2021;Consommation brute;47,5574625
15/10/2021;Consommation brute;45,94643125
16/10/2021;Consommation brute;52,44124792
17/10/2021;Consommation brute;50,4507875
18/10/2021;Consommation brute;50,10322708
19/10/2021;Consommation brute;50,82551458
20/10/2021;Consommation brute;52,62627917
21/10/2021;Consommation brute;48,40777917
22/10/2021;Consommation brute;47,43142708
23/10/2021;Consommation brute;53,29063125
24/10/2021;Consommation brute;53,576225
25/10/2021;Consommation brute;53,75807917
26/10/2021;Consommation brute;53,71238333
27/10/2021;Consommation brute;52,51175417
28/10/2021;Consommation brute;47,46670625
29/10/2021;Consommation brute;44,49199592
30/10/2021;Consommation brute;
31/10/2021;Consommation brute;55,13065417
01/11/2021;Consommation brute;47,03845625
02/11/2021;Consommation brute;60,38478333
03/11/2021;Consommation brute;60,51555833
04/11/2021;Consommation brute;57,02143125
05/11/2021;Consommation brute;53,91163542
06/11/2021;Consommation brute;60,17105417
07/11/2021;Consommation brute;62,44036042
08/11/2021;Consommation brute;63,80222292
09/11/2021;Consommation brute;
10/11/2021;Consommation brute;59,51286875
11/11/2021;Consommation brute;57,21660208
12/11/2021;Consommation brute;51,5236625
13/11/2021;Consommation brute;60,7893625
14/11/2021;Consommation brute;62,77230208
15/11/2021;Consommation brute;62,64379792
16/11/2021;Consommation brute;62,98706667
17/11/2021;Consommation brute;62,61873125
18/11/2021;Consommation brute;58,38291875
19/11/2021;Consommation brute;57,40961875
20/11/2021;Consommation brute;65,88655
21/11/2021;Consommation brute;68,14564375
22/11/2021;Consommation brute;68,77295833
23/11/2021;Consommation brute;69,435975
24/11/2021;Consommation brute;69,71675208
25/11/2021;Consommation brute;65,46497083
26/11/2021;Consommation brute;65,41735625
27/11/2021;Consommation brute;74,10477292
28/11/2021;Consommation brute;74,736575
29/11/2021;Consommation brute;70,2407125
30/11/2021;Consommation brute;71,98154375
01/12/2021;Consommation brute;71,8
02/12/2021;Consommation brute;61,58958333
03/12/2021;Consommation brute;62,5875
04/12/2021;Consommation brute;69,525
05/12/2021;Consommation brute;70,27083333
06/12/2021;Consommation brute;70,82291667
07/12/2021;Consommation brute;71,88333333
08/12/2021;Consommation brute;70,91875
09/12/2021;Consommation brute;66,11458333
10/12/2021;Consommation brute;61,54375
11/12/2021;Consommation brute;67,09791667
12/12/2021;Consommation brute;69,38541667
13/12/2021;Consommation brute;69,21666667
14/12/2021;Consommation brute;68,54791667
15/12/2021;Consommation brute;68,26458333
16/12/2021;Consommation brute;64,23333333
17/12/2021;Consommation brute;64,15833333
18/12/2021;Consommation brute;67,09791667
19/12/2021;Consommation brute;69,38541667
20/12/2021;Consommation brute;69,21666667
21/12/2021;Consommation brute;77,41686042
22/12/2021;Consommation brute;71,34613333
23/12/2021;Consommation brute;61,52945417
24/12/2021;Consommation brute;
25/12/2021;Consommation brute;53,88121458
26/12/2021;Consommation brute;58,18029167
27/12/2021;Consommation brute;57,82137292
28/12/2021;Consommation brute;55,66399167
29/12/2021;Consommation brute;53,04224167
30/12/2021;Consommation brute;53,59448958
31/12/2021;Consommation brute;
01/01/2022;Consommation brute;60,16535417
02/01/2022;Consommation brute;
03/01/2022;Consommation brute;73,50580417
04/01/2022;Consommation brute;75,2448625
05/01/2022;Consommation brute;75,24161042
06/01/2022;Consommation brute;74,55056458
07/01/2022;Consommation brute;69,27553542
08/01/2022;Consommation brute;67,177175
09/01/2022;Consommation brute;73,56498542
10/01/2022;Consommation brute;74,52984792
11/01/2022;Consommation brute;74,96162917
12/01/2022;Consommation brute;75,40948542
13/01/2022;Consommation brute;75,04617708
14/01/2022;Consommation brute;69,05812917
15/01/2022;Consommation brute;66,22548333
16/01/2022;Consommation brute;73,06019167
17/01/2022;Consommation brute;74,00568542
18/01/2022;Consommation brute;73,61399375
19/01/2022;Consommation brute;73,46769583
20/01/2022;Consommation brute;73,75857292
21/01/2022;Consommation brute;67,63008958
22/01/2022;Consommation brute;64,83108125
23/01/2022;Consommation brute;72,13032917
24/01/2022;Consommation brute;73,01685208
25/01/2022;Consommation brute;73,00366042
26/01/2022;Consommation brute;72,59186667
27/01/2022;Consommation brute;71,54554375
28/01/2022;Consommation brute;66,27138125
29/01/2022;Consommation brute;63,2217
30/01/2022;Consommation brute;71,38384583
31/01/2022;Consommation brute;72,74784583
01/02/2022;Consommation brute;71,23573542
02/02/2022;Consommation brute;70,89879167
03/02/2022;Consommation brute;70,13178333
04/02/2022;Consommation brute;64,95796042
05/02/2022;Consommation brute;64,15573958
06/02/2022;Consommation brute;69,79096458
07/02/2022;Consommation brute;70,16431667
08/02/2022;Consommation brute;69,99501667
09/02/2022;Consommation brute;69,54142292
10/02/2022;Consommation brute;68,77987292
11/02/2022;Consommation brute;64,06957708
12/02/2022;Consommation brute;61,8981625
13/02/2022;Consommation brute;67,96901667
14/02/2022;Consommation brute;69,364975
15/02/2022;Consommation brute;70,60396667
16/02/2022;Consommation brute;69,74720625
17/02/2022;Consommation brute;68,58068958
18/02/2022;Consommation brute;63,54645208
19/02/2022;Consommation brute;61,89747917
20/02/2022;Consommation brute;69,25931875
21/02/2022;Consommation brute;69,28562083
22/02/2022;Consommation brute;67,94800208
23/02/2022;Consommation brute;68,044025
24/02/2022;Consommation brute;67,3011
25/02/2022;Consommation brute;62,01564375
26/02/2022;Consommation brute;59,66309375
27/02/2022;Consommation brute;65,60629792
28/02/2022;Consommation brute;65,9429
01/03/2022;Consommation brute;65,58449583
02/03/2022;Consommation brute;64,94381458
03/03/2022;Consommation brute;64,37510833
04/03/2022;Consommation brute;59,49240833
05/03/2022;Consommation brute;57,42472083
06/03/2022;Consommation brute;64,3843375
07/03/2022;Consommation brute;64,88075417
08/03/2022;Consommation brute;64,00634375
09/03/2022;Consommation brute;63,52263958
10/03/2022;Consommation brute;63,28183125
11/03/2022;Consommation brute;57,96280417
12/03/2022;Consommation brute;56,33307708
13/03/2022;Consommation brute;62,14545833
14/03/2022;Consommation brute;63,42574167
15/03/2022;Consommation brute;62,8107125
16/03/2022;Consommation brute;62,65543958
17/03/2022;Consommation brute;62,76828125
18/03/2022;Consommation brute;57,75522708
19/03/2022;Consommation brute;54,7080125
20/03/2022;Consommation brute;60,64686875
21/03/2022;Consommation brute;61,391525
22/03/2022;Consommation brute;61,21794792
23/03/2022;Consommation brute;60,60823333
24/03/2022;Consommation brute;59,49725625
25/03/2022;Consommation brute;54,42249167
26/03/2022;Consommation brute;52,35629545
27/03/2022;Consommation brute;57,99212633
28/03/2022;Consommation brute;58,78623542
29/03/2022;Consommation brute;58,2012
30/03/2022;Consommation brute;58,09752708
31/03/2022;Consommation brute;58,93575208
01/04/2022;Consommation brute;53,72005625
02/04/2022;Consommation brute;50,65182292
03/04/2022;Consommation brute;56,01549167
04/04/2022;Consommation brute;56,62685
05/04/2022;Consommation brute;56,60659167
06/04/2022;Consommation brute;57,82731458
07/04/2022;Consommation brute;57,18695
08/04/2022;Consommation brute;50,50316667
09/04/2022;Consommation brute;47,271975
10/04/2022;Consommation brute;46,06814167
11/04/2022;Consommation brute;54,33624583
12/04/2022;Consommation brute;54,21037083
13/04/2022;Consommation brute;53,59987292
14/04/2022;Consommation brute;51,97346875
15/04/2022;Consommation brute;47,05693333
16/04/2022;Consommation brute;44,22241458
17/04/2022;Consommation brute;
18/04/2022;Consommation brute;49,4215
19/04/2022;Consommation brute;50,30145833
20/04/2022;Consommation brute;50,68824375
21/04/2022;Consommation brute;49,70050208
22/04/2022;Consommation brute;45,31599167
23/04/2022;Consommation brute;43,15984583
24/04/2022;Consommation brute;48,67072083
25/04/2022;Consommation brute;48,87024792
26/04/2022;Consommation brute;48,63796458
27/04/2022;Consommation brute;48,82890417
28/04/2022;Consommation brute;48,26621667
29/04/2022;Consommation brute;42,9762
30/04/2022;Consommation brute;
01/05/2022;Consommation brute;39,4111875
02/05/2022;Consommation brute;47,69253958
03/05/2022;Consommation brute;47,9059375
04/05/2022;Consommation brute;47,89812917
05/05/2022;Consommation brute;47,4772875
06/05/2022;Consommation brute;42,554725
07/05/2022;Consommation brute;
08/05/2022;Consommation brute;40,2316875
09/05/2022;Consommation brute;47,09105208
10/05/2022;Consommation brute;47,00100208
11/05/2022;Consommation brute;47,06915625
12/05/2022;Consommation brute;46,4451125
13/05/2022;Consommation brute;41,52747917
14/05/2022;Consommation brute;38,98560833
15/05/2022;Consommation brute;45,09535417
16/05/2022;Consommation brute;46,12174792
17/05/2022;Consommation brute;46,34822917
18/05/2022;Consommation brute;40,95125833
19/05/2022;Consommation brute;45,63498125
20/05/2022;Consommation brute;41,03967708
21/05/2022;Consommation brute;38,75703958
22/05/2022;Consommation brute;45,03097083
23/05/2022;Consommation brute;45,43351458
24/05/2022;Consommation brute;45,47750208
25/05/2022;Consommation brute;
26/05/2022;Consommation brute;42,11555208
27/05/2022;Consommation brute;40,03500208
28/05/2022;Consommation brute;38,30438958
29/05/2022;Consommation brute;39,817825
30/05/2022;Consommation brute;45,98876458
31/05/2022;Consommation brute;46,32926042
01/06/2022;Consommation brute;46,33406875
02/06/2022;Consommation brute;45,5964875
03/06/2022;Consommation brute;40,627525
04/06/2022;Consommation brute;37,85022917
05/06/2022;Consommation brute;
06/06/2022;Consommation brute;45,12120625
07/06/2022;Consommation brute;45,8939125
08/06/2022;Consommation brute;45,8902875
09/06/2022;Consommation brute;45,69873958
10/06/2022;Consommation brute;40,81447917
11/06/2022;Consommation brute;38,67363542
12/06/2022;Consommation brute;45,04592292
